DateTime,520MX051D01.FIC0028.MEAS,520D007D02.TI0058.MEAS,530R001D01.FI0043.MEAS,530E001D01.FIC0015.MEAS,530R001D01.FIC0030.MEAS,530R001D01.FIC0047.MEAS,530C021D01.FIC0203.MEAS,530R001D02.FIC0230.MEAS,530R002D02.LI0010.MEAS,530M102D01.LIC0011.MEAS,530R002D02.PDI0148.MEAS,530M105D01.PDIC0149.MEAS,530F001D01.PIC0023.MEAS,530R002D02.TI0037.MEAS,530F001D01.TIC0012.MEAS,530M105D01.TIC0022.MEAS,530UZ1099E01.TZI0068A.MEAS,530M103D01.ZI2103A.MEAS,530M104D01.ZI2104A.MEAS,530M105D01.ZI2105A.MEAS,535D005D01.LI0011.MEAS,535INT920D01.TI0046.MEAS,labels
2024-12-06 01:39:00,4.52622413635254,126.9375,2657.66064453125,1205.52941894531,2566.33349609375,308.699066162109,135.930740356445,5.49545478820801,53.2731285095215,29.6642665863037,784.5703125,777.650695800781,1.4957811832428,728.553161621094,134.28125,683.9296875,149.560440063477,21.55859375,20.876953125,67.43359375,13.4214992523193,57.099609375,0
2024-12-06 01:42:00,4.52622413635254,127.04296875,2651.921875,1203.27026367188,2562.67358398438,313.506713867188,135.931381225586,5.49545478820801,51.5884399414063,30.5450744628906,814.7265625,849.49365234375,1.4957811832428,728.896911621094,134.21875,684.3662109375,149.691711425781,21.7109375,20.876953125,66.853515625,13.4139127731323,57.099609375,0
2024-12-06 01:45:00,4.52622413635254,127.154296875,2645.78271484375,1207.58203125,2568.69189453125,309.686828613281,135.963119506836,5.49545478820801,52.8580856323242,29.8482646942139,660.8203125,789.399353027344,1.4957811832428,728.346862792969,134.234375,684.4892578125,149.691711425781,21.1875,20.876953125,67.138671875,13.3131065368652,57.099609375,0
2024-12-06 01:48:00,4.52622413635254,127.16015625,2652.95654296875,1204.69348144531,2568.875,308.293121337891,135.595336914063,5.49545478820801,52.130973815918,30.2103462219238,685.15625,830.841369628906,1.4957811832428,728.3984375,134.296875,685.0810546875,149.954223632813,21.986328125,20.876953125,66.98828125,13.4197731018066,57.3046875,0
2024-12-06 01:51:00,4.52622413635254,127.037109375,2651.3466796875,1206.39538574219,2569.0078125,311.331207275391,135.157180786133,5.49545478820801,53.9617156982422,29.0408248901367,746.640625,770.453674316406,1.4957811832428,728.020324707031,134.25,685.0869140625,150.216735839844,21.99609375,20.876953125,67.296875,13.312539100647,57.203125,0
2024-12-06 01:54:00,4.52622413635254,126.92578125,2641.41772460938,1203.92736816406,2562.31811523438,309.257080078125,135.733932495117,5.49545478820801,51.4854202270508,29.5947952270508,806.015625,809.478881835938,1.4957811832428,728.174987792969,134.3125,683.9736328125,150.216735839844,21.240234375,20.876953125,67.263671875,13.2056674957275,57.1015625,0
2024-12-06 01:57:00,4.52622413635254,126.92578125,2652.02490234375,1205.55200195313,2568.34350585938,309.793212890625,135.548217773438,5.49545478820801,52.461784362793,30.1353874206543,837.734375,806.521362304688,1.4957811832428,727.779724121094,134.40625,684.228515625,150.347991943359,21.80859375,20.876953125,67.228515625,13.4132537841797,57.1015625,0
2024-12-06 02:00:00,4.52622413635254,126.931640625,2653.0087890625,1204.35693359375,2570.298828125,309.814605712891,135.467407226563,5.49545478820801,52.7718048095703,30.3576602935791,763.7890625,797.205932617188,1.4957811832428,727.8828125,134.3125,683.912109375,150.610504150391,21.00390625,20.876953125,67.310546875,13.3092384338379,57.1015625,0
2024-12-06 02:03:00,4.52622413635254,126.931640625,2647.08862304688,1203.86804199219,2564.92138671875,313.287078857422,135.516189575195,5.49545478820801,50.6063003540039,30.6363773345947,784.8828125,818.370971679688,1.4957811832428,728.020324707031,134.3125,683.818359375,150.741760253906,21.3046875,20.876953125,66.921875,13.3075456619263,57.1015625,0
2024-12-06 02:06:00,4.52622413635254,127.048828125,2654.9765625,1207.50366210938,2570.0322265625,309.178649902344,135.653686523438,5.49545478820801,52.6282043457031,30.1453990936279,838.4375,831.011962890625,1.4957811832428,727.934387207031,134.453125,684.5947265625,150.873016357422,21.380859375,20.876953125,67.0546875,13.4339733123779,57.205078125,0
